eventID,PrecipitatingEvent,UnsafeManeuverType,FrameCount,FrameRate,EventStartFrame,EventEndFrame,VideoStart,VideoEnd,TimeseriesBegin,TimeseriesEnd,Dataset
143062569,Other vehicle ahead - decelerating,4,447,15,304,428,3,449,717300,746900,train
60631683,Other vehicle ahead - stopped on roadway more than 2 seconds,4,427,15,318,384,9,435,949700,977900,train
151856534,Other vehicle ahead - decelerating,4,442,15,319,368,10,451,3134600,3163900,test
151865035,Other vehicle ahead - slowed and stopped 2 seconds or less,4,447,15,306,367,4,450,1110300,1139900,train
143043193,Other vehicle lane change - right in front of subject,2,447,15,310,406,5,451,1481300,1510900,train
76264687,Other vehicle ahead - slowed and stopped 2 seconds or less,4,449,15,303,352,2,450,2226200,2255900,train
143062643,Other vehicle ahead - slowed and stopped 2 seconds or less,4,445,15,312,407,6,450,2271500,2300900,train
151578530,"Other vehicle lane change - left, sideswipe threat",2,441,15,322,367,11,451,489800,519000,train
151589177,Other vehicle ahead - decelerating,4,449,15,305,416,3,451,933200,962900,train
10862437,Pedestrian approaching roadway,9,446,15,308,404,5,450,1305400,1334900,test
151569253,Other vehicle ahead - decelerating,4,442,15,319,430,10,451,1365700,1394900,train
151570595,"Other vehicle lane change - right, sideswipe threat",2,438,15,328,380,14,451,2201900,2230900,test
31297602,Other vehicle lane change - left in front of subject,2,438,15,326,425,13,450,495900,524900,train
151105811,Other vehicle ahead - decelerating,4,438,15,327,432,13,450,1249900,1278900,train
151085043,Pedestrian approaching roadway,9,449,15,301,391,1,449,851100,880800,validation
10639723,Other vehicle ahead - decelerating,4,439,15,324,435,12,450,3147800,3176900,validation
10858434,Other vehicle ahead - slowed and stopped 2 seconds or less,4,441,15,319,393,10,450,3212700,3241800,train
36948428,Subject vehicle ahead - decelerating,8,449,15,299,374,0,448,49100,78800,train
151864879,Other vehicle ahead - decelerating,4,447,15,309,441,5,451,549400,579000,test
10742587,Other vehicle lane change - right in front of subject,2,439,15,321,366,11,449,652800,681900,train
128888400,"Subject lane change - left, sideswipe threat",0,447,15,306,348,4,450,742300,771900,train
151878859,Other vehicle entering intersection - left turn across path,3,448,15,307,363,4,451,73200,102900,train
31297571,Other vehicle entering intersection - left turn across path,3,437,15,325,370,13,449,1244900,1273900,train
151575005,"Other vehicle lane change - left, sideswipe threat",2,446,15,294,339,0,445,570800,600400,train
61216654,Object in roadway,9,447,15,306,334,3,449,13661300,13690900,validation
151870530,Other vehicle ahead - slowed and stopped 2 seconds or less,4,437,15,327,374,14,450,179900,208900,test
29880033,Other vehicle - making U-turn,3,449,15,303,381,2,450,2605100,2634800,test
132539057,Other vehicle lane change - left in front of subject,2,447,15,304,336,3,449,861300,890900,train
115728480,"Other vehicle lane change - right, sideswipe threat",2,451,15,346,527,44,494,2253000,2282900,train
132699086,"Other vehicle lane change - left, sideswipe threat",2,449,15,299,340,0,448,227100,256800,train
31297560,Other vehicle ahead - slowed and stopped 2 seconds or less,4,439,15,321,377,11,449,530800,559900,train
143062596,Animal in roadway,9,442,15,319,374,10,451,1164700,1193900,test
132541126,Other vehicle entering intersection - turning same direction,3,448,15,300,370,1,448,792100,821800,train
143062568,"Other vehicle lane change - left, sideswipe threat",2,446,15,311,361,6,451,3633300,3662900,train
151568410,Other vehicle ahead - decelerating,4,444,15,316,367,8,451,493500,522900,train
151084968,Other vehicle ahead - decelerating,4,449,15,304,405,2,450,2375100,2404900,train
30883579,Subject over right edge of road,5,440,15,321,433,10,449,1268800,1297900,train
31280782,Subject over right edge of road,5,444,15,313,416,7,450,1153600,1183000,train
35449251,Subject in intersection - turning left,1,447,15,305,338,3,449,49300,78900,train
10612558,Other vehicle ahead - slowed and stopped 2 seconds or less,4,438,15,323,404,12,449,2137900,2166900,train
35826908,Other vehicle lane change - right in front of subject,2,440,15,323,381,11,450,437800,466900,test
35449242,"Other vehicle lane change - left, sideswipe threat",2,437,15,325,436,13,449,114000,142900,train
151865042,Subject over right edge of road,5,449,15,304,351,2,450,41200,70900,validation
36304062,Other vehicle entering intersection - turning onto opposite direction,3,444,15,314,372,7,450,84500,113900,train
35258191,Subject over right edge of road,5,450,15,299,364,0,449,57100,86900,train
10598707,Other vehicle ahead - decelerating,4,442,15,318,366,9,450,3079600,3108900,train
151547181,Other vehicle ahead - decelerating,4,445,15,312,387,6,450,318400,347900,train
134902340,Other vehicle ahead - decelerating,4,440,15,322,453,11,450,2432800,2461900,test
30880848,Subject over right edge of road,5,445,15,311,380,6,450,1502500,1531900,train
30883551,Other vehicle - backing,3,448,15,305,379,3,450,34200,63900,train
8093682,Animal in roadway,9,440,15,319,338,10,449,184800,213900,train
142050511,Other vehicle entering intersection - straight across path,3,449,15,299,360,0,448,162100,191800,test
30883521,"Subject lane change - left, other",0,438,15,324,406,12,449,778900,807900,train
31281099,Other vehicle ahead - decelerating,4,438,15,323,431,12,449,1122000,1151000,train
142006917,Subject in intersection - turning right,1,267,15,226,305,56,322,5800,23300,train
151859820,Other vehicle lane change - left in front of subject,2,450,15,299,326,0,449,451000,480800,train
60631656,Other vehicle ahead - stopped on roadway more than 2 seconds,4,443,15,314,409,8,450,356600,385900,train
151587462,Other vehicle lane change - left in front of subject,2,445,15,313,356,7,451,333400,362900,test
151569100,Other vehicle ahead - slowed and stopped 2 seconds or less,4,448,15,307,379,4,451,2758300,2788000,train
151859534,Object in roadway,9,444,15,315,420,8,451,894500,923900,train
142050512,Other vehicle ahead - slowed and stopped 2 seconds or less,4,344,15,304,378,56,399,5800,28500,train
151581407,"Subject lane change - left, sideswipe threat",0,445,15,313,372,7,451,170200,199600,train
142050967,Subject over right edge of road,5,449,15,305,417,3,451,1074200,1103900,train
128888510,Other vehicle ahead - slowed and stopped 2 seconds or less,4,447,15,305,348,3,449,857300,886900,train
31281076,Other vehicle ahead - stopped on roadway more than 2 seconds,4,438,15,324,383,12,449,787800,816800,train
24517679,This vehicle lost control - excessive speed,6,449,15,299,381,0,448,311100,340800,train
142050492,Other vehicle ahead - decelerating,4,443,15,316,358,8,450,226600,255900,validation
134035084,Subject in intersection - turning left,1,441,15,319,387,10,450,236700,265900,train
142050566,Other vehicle entering intersection - turning onto opposite direction,3,439,15,318,355,12,450,5800,34900,test
142050513,Animal in roadway,9,446,15,309,335,5,450,171400,200900,train
143058379,Other vehicle lane change - right in front of subject,2,446,15,311,352,6,451,1435400,1464900,validation
10639776,Other vehicle ahead - decelerating,4,440,15,319,380,10,449,1183700,1212900,train
29859086,Other vehicle entering intersection - left turn across path,3,448,15,302,341,2,449,1133200,1162900,train
35449248,Other vehicle entering intersection - turning onto opposite direction,3,447,15,306,346,4,450,29300,58900,validation
151568898,Subject vehicle backing,7,438,15,325,456,13,450,254900,283900,train
151865086,Other vehicle - backing,3,450,15,303,341,2,451,79100,108900,train
5592471,Other vehicle ahead - slowed and stopped 2 seconds or less,4,446,15,309,361,5,450,360400,389800,train
138077544,Other vehicle lane change - right in front of subject,2,440,15,319,452,10,449,592800,621900,train
151570609,Other vehicle ahead - decelerating,4,450,15,302,437,1,450,1819000,1848800,train
142050636,Other vehicle entering intersection - turning same direction,3,448,15,304,344,3,450,138200,167900,train
151878884,Other vehicle from parallel/diagonal parking lane,3,439,15,323,374,12,450,261800,290900,test
29880070,Other vehicle entering intersection - turning same direction,3,436,15,327,389,14,449,47200,76000,train
37034260,Subject vehicle backing,7,172,15,131,219,56,227,5800,17000,train
61216935,Subject over left edge of road,5,441,15,319,356,10,450,620800,650000,train
151568935,Subject over left edge of road,5,446,15,309,439,5,450,187400,216900,train
35257235,This vehicle lost control - excessive speed,6,395,15,353,500,54,448,5800,31900,train
151856732,This vehicle lost control - excessive speed,6,437,15,285,335,0,436,191200,220100,train
151551887,Other vehicle ahead - decelerating,4,446,15,311,375,6,451,90400,119900,train
151609059,Other vehicle ahead - stopped on roadway more than 2 seconds,4,449,15,300,381,1,449,725400,755100,train
151568855,Subject vehicle backing,7,444,15,316,359,8,451,8500,37900,train
151609334,Other vehicle ahead - slowed and stopped 2 seconds or less,4,443,15,317,406,9,451,698600,727900,train
151573805,"Subject lane change - right, sideswipe threat",0,446,15,310,385,6,451,1133400,1162900,train
29884161,Other vehicle ahead - slowed and stopped 2 seconds or less,4,445,15,294,436,0,444,284900,314400,train
29884785,Other vehicle ahead - slowed and stopped 2 seconds or less,4,430,15,278,347,0,429,812000,840500,test
29884181,"Other vehicle lane change - left, sideswipe threat",2,449,15,303,329,2,450,489200,518900,validation
138361441,Other vehicle lane change - left in front of subject,2,443,15,313,372,7,449,112600,141900,train
29877333,Other vehicle lane change - left in front of subject,2,444,15,313,365,7,450,1296500,1325900,train
151552344,Animal approaching roadway,9,444,15,313,359,7,450,202500,231900,train
138352328,Pedestrian approaching roadway,9,410,15,357,398,42,451,5800,32800,train
151894401,Pedestrian in roadway,9,431,15,279,341,0,430,516300,544900,train
132522472,Other vehicle lane change - left in front of subject,2,440,15,322,391,11,450,1673700,1702900,test
116168880,"Other vehicle lane change - left, sideswipe threat",2,442,15,318,399,9,450,938700,967900,train
151854697,Subject lane change - left behind vehicle,0,444,15,316,376,8,451,1238500,1267900,train
151552149,Other vehicle ahead - decelerating,4,448,15,307,353,4,451,608300,637900,train
151570692,Other vehicle ahead - decelerating,4,438,15,326,377,13,450,7333900,7362900,train
135126465,Other vehicle ahead - decelerating,4,449,15,299,369,0,448,66500,96200,train
150883072,Other vehicle ahead - decelerating,4,448,15,306,346,4,451,423800,453400,train
128888433,Subject over right edge of road,5,447,15,308,348,4,450,302300,331900,train
5592240,Subject over right edge of road,5,445,15,312,409,6,450,1505500,1535000,train
133190701,Subject over right edge of road,5,251,15,209,304,55,305,5800,22300,validation
60632650,Subject over right edge of road,5,447,15,308,395,4,450,95300,124900,train
151859469,Other vehicle ahead - decelerating,4,439,15,322,373,12,450,587200,616200,train
35826902,Other vehicle entering intersection - straight across path,3,441,15,317,355,9,449,984900,1014100,train
151553149,Subject vehicle backing,7,440,15,322,392,11,450,573700,602900,train
60632608,Subject over right edge of road,5,448,15,303,407,2,449,46200,75900,validation
134095622,Other vehicle lane change - left in front of subject,2,447,15,307,368,4,450,336300,365900,train
15363633,Other vehicle ahead - slowed and stopped 2 seconds or less,4,445,15,309,373,5,449,653400,682900,train
151547182,Other vehicle lane change - right in front of subject,2,442,15,317,355,9,450,193700,222900,train
29877327,Other vehicle entering intersection - turning same direction,3,446,15,308,397,5,450,24400,53900,train
60631664,Other vehicle lane change - right in front of subject,2,445,15,310,344,5,449,321400,350900,train
29858002,Other vehicle lane change - right in front of subject,2,440,15,319,379,11,450,5800,34900,train
143062741,Other vehicle ahead - decelerating,4,448,15,307,345,4,451,371200,400900,train
151859425,Other vehicle ahead - slowed and stopped 2 seconds or less,4,449,15,304,406,3,451,764200,793900,train
151859423,Subject vehicle ahead - decelerating,8,444,15,313,442,7,450,977500,1006900,test
151865049,Other vehicle ahead - slowed and stopped 2 seconds or less,4,442,15,319,378,10,451,2198600,2227900,train
128888735,Animal approaching roadway,9,441,15,321,381,10,450,2485700,2514900,train
17513827,Other vehicle ahead - slowed and stopped 2 seconds or less,4,450,15,298,357,0,449,345100,374800,train
151569190,Other vehicle lane change - right in front of subject,2,444,15,313,372,7,450,4913700,4943100,train
151859539,Other vehicle lane change - right in front of subject,2,444,15,315,355,8,451,835500,864900,train
14869510,Other vehicle ahead - slowed and stopped 2 seconds or less,4,439,15,322,381,12,450,5800,34900,train
151568582,Other vehicle lane change - left in front of subject,2,449,15,305,388,3,451,408200,437900,validation
29891543,Other vehicle ahead - stopped on roadway more than 2 seconds,4,440,15,320,398,10,449,843700,872900,train
151085046,Other vehicle oncoming - over left line,3,445,15,312,368,7,451,484500,513900,train
15396992,Other vehicle ahead - decelerating,4,439,15,323,418,12,450,562900,591900,validation
135126163,Other vehicle ahead - decelerating,4,449,15,298,402,0,448,510100,539800,train
151870541,Other vehicle ahead - slowed and stopped 2 seconds or less,4,446,15,312,370,6,451,143400,172900,train
151864948,Other vehicle ahead - decelerating,4,440,15,324,391,12,451,367800,396900,validation
151859834,Other vehicle ahead - stopped on roadway more than 2 seconds,4,449,15,306,429,3,451,1094400,1124100,train
10612566,Other vehicle ahead - decelerating,4,441,15,319,381,10,450,904700,933900,train
